            Time               X           Y           Z        Distance     Satellite  
    ____________________    ________    ________    ________    ________    ____________

    29-Apr-2025 16:41:41     -1831.1     -3068.3        2470     4343.8     "ActiveSat1"
    29-Apr-2025 16:41:51     -1838.6     -3096.2      2429.9     4344.1     "ActiveSat1"
    29-Apr-2025 16:42:01     -1845.8     -3123.7      2389.5     4344.4     "ActiveSat1"
    29-Apr-2025 16:42:11     -1852.8     -3150.8      2348.7     4344.8     "ActiveSat1"
    29-Apr-2025 16:42:21     -1859.6     -3177.5      2307.7     4345.1     "ActiveSat1"
    29-Apr-2025 16:42:31     -1866.1     -3203.8      2266.3     4345.4     "ActiveSat1"
    29-Apr-2025 16:41:41     -1831.1     -3068.3        2470     4343.8     "ActiveSat1"
    29-Apr-2025 16:41:51     -1838.6     -3096.2      2429.9     4344.1     "ActiveSat1"
    29-Apr-2025 16:42:01     -1845.8     -3123.7      2389.5     4344.4     "ActiveSat1"
    29-Apr-2025 16:42:11     -1852.8     -3150.8      2348.7     4344.8     "ActiveSat1"
    29-Apr-2025 16:42:21     -1859.6     -3177.5      2307.7     4345.1     "ActiveSat1"
    29-Apr-2025 16:42:31     -1866.1     -3203.8      2266.3     4345.4     "ActiveSat1"
    29-Apr-2025 16:42:41     -1872.4     -3229.7      2224.6     4345.8     "ActiveSat1"
    29-Apr-2025 16:41:41     -1831.1     -3068.3        2470     4343.8     "ActiveSat1"
    29-Apr-2025 16:41:51     -1838.6     -3096.2      2429.9     4344.1     "ActiveSat1"
    29-Apr-2025 16:42:01     -1845.8     -3123.7      2389.5     4344.4     "ActiveSat1"
    29-Apr-2025 16:42:11     -1852.8     -3150.8      2348.7     4344.8     "ActiveSat1"
    29-Apr-2025 16:42:21     -1859.6     -3177.5      2307.7     4345.1     "ActiveSat1"
    29-Apr-2025 16:42:31     -1866.1     -3203.8      2266.3     4345.4     "ActiveSat1"
    29-Apr-2025 16:42:41     -1872.4     -3229.7      2224.6     4345.8     "ActiveSat1"
    29-Apr-2025 16:42:51     -1878.4     -3255.1      2182.7     4346.1     "ActiveSat1"
    29-Apr-2025 16:41:41     -1831.1     -3068.3        2470     4343.8     "ActiveSat1"
    29-Apr-2025 16:41:51     -1838.6     -3096.2      2429.9     4344.1     "ActiveSat1"
    29-Apr-2025 16:42:01     -1845.8     -3123.7      2389.5     4344.4     "ActiveSat1"
    29-Apr-2025 16:42:11     -1852.8     -3150.8      2348.7     4344.8     "ActiveSat1"
    29-Apr-2025 16:42:21     -1859.6     -3177.5      2307.7     4345.1     "ActiveSat1"
    29-Apr-2025 16:42:31     -1866.1     -3203.8      2266.3     4345.4     "ActiveSat1"
    29-Apr-2025 16:42:41     -1872.4     -3229.7      2224.6     4345.8     "ActiveSat1"
    29-Apr-2025 16:42:51     -1878.4     -3255.1      2182.7     4346.1     "ActiveSat1"
    29-Apr-2025 16:43:01     -1884.2     -3280.2      2140.4     4346.4     "ActiveSat1"
    29-Apr-2025 16:41:41     -1831.1     -3068.3        2470     4343.8     "ActiveSat1"
    29-Apr-2025 16:41:51     -1838.6     -3096.2      2429.9     4344.1     "ActiveSat1"
    29-Apr-2025 16:42:01     -1845.8     -3123.7      2389.5     4344.4     "ActiveSat1"
    29-Apr-2025 16:42:11     -1852.8     -3150.8      2348.7     4344.8     "ActiveSat1"
    29-Apr-2025 16:42:21     -1859.6     -3177.5      2307.7     4345.1     "ActiveSat1"
    29-Apr-2025 16:42:31     -1866.1     -3203.8      2266.3     4345.4     "ActiveSat1"
    29-Apr-2025 16:42:41     -1872.4     -3229.7      2224.6     4345.8     "ActiveSat1"
    29-Apr-2025 16:42:51     -1878.4     -3255.1      2182.7     4346.1     "ActiveSat1"
    29-Apr-2025 16:43:01     -1884.2     -3280.2      2140.4     4346.4     "ActiveSat1"
    29-Apr-2025 16:43:11     -1889.7     -3304.8      2097.8     4346.7     "ActiveSat1"
    29-Apr-2025 16:41:41     -1831.1     -3068.3        2470     4343.8     "ActiveSat1"
    29-Apr-2025 16:41:51     -1838.6     -3096.2      2429.9     4344.1     "ActiveSat1"
    29-Apr-2025 16:42:01     -1845.8     -3123.7      2389.5     4344.4     "ActiveSat1"
    29-Apr-2025 16:42:11     -1852.8     -3150.8      2348.7     4344.8     "ActiveSat1"
    29-Apr-2025 16:42:21     -1859.6     -3177.5      2307.7     4345.1     "ActiveSat1"
    29-Apr-2025 16:42:31     -1866.1     -3203.8      2266.3     4345.4     "ActiveSat1"
    29-Apr-2025 16:42:41     -1872.4     -3229.7      2224.6     4345.8     "ActiveSat1"
    29-Apr-2025 16:42:51     -1878.4     -3255.1      2182.7     4346.1     "ActiveSat1"
    29-Apr-2025 16:43:01     -1884.2     -3280.2      2140.4     4346.4     "ActiveSat1"
    29-Apr-2025 16:43:11     -1889.7     -3304.8      2097.8     4346.7     "ActiveSat1"
    29-Apr-2025 16:43:21       -1895       -3329        2055       4347     "ActiveSat1"
    29-Apr-2025 16:41:51     -1838.6     -3096.2      2429.9     4344.1     "ActiveSat1"
    29-Apr-2025 16:42:01     -1845.8     -3123.7      2389.5     4344.4     "ActiveSat1"
    29-Apr-2025 16:42:11     -1852.8     -3150.8      2348.7     4344.8     "ActiveSat1"
    29-Apr-2025 16:42:21     -1859.6     -3177.5      2307.7     4345.1     "ActiveSat1"
    29-Apr-2025 16:42:31     -1866.1     -3203.8      2266.3     4345.4     "ActiveSat1"
    29-Apr-2025 16:42:41     -1872.4     -3229.7      2224.6     4345.8     "ActiveSat1"
    29-Apr-2025 16:42:51     -1878.4     -3255.1      2182.7     4346.1     "ActiveSat1"
    29-Apr-2025 16:43:01     -1884.2     -3280.2      2140.4     4346.4     "ActiveSat1"
    29-Apr-2025 16:43:11     -1889.7     -3304.8      2097.8     4346.7     "ActiveSat1"
    29-Apr-2025 16:43:21       -1895       -3329        2055       4347     "ActiveSat1"
    29-Apr-2025 16:43:31     -1900.1     -3352.7      2011.9     4347.3     "ActiveSat1"
    29-Apr-2025 16:42:01     -1845.8     -3123.7      2389.5     4344.4     "ActiveSat1"
    29-Apr-2025 16:42:11     -1852.8     -3150.8      2348.7     4344.8     "ActiveSat1"
    29-Apr-2025 16:42:21     -1859.6     -3177.5      2307.7     4345.1     "ActiveSat1"
    29-Apr-2025 16:42:31     -1866.1     -3203.8      2266.3     4345.4     "ActiveSat1"
    29-Apr-2025 16:42:41     -1872.4     -3229.7      2224.6     4345.8     "ActiveSat1"
    29-Apr-2025 16:42:51     -1878.4     -3255.1      2182.7     4346.1     "ActiveSat1"
    29-Apr-2025 16:43:01     -1884.2     -3280.2      2140.4     4346.4     "ActiveSat1"
    29-Apr-2025 16:43:11     -1889.7     -3304.8      2097.8     4346.7     "ActiveSat1"
    29-Apr-2025 16:43:21       -1895       -3329        2055       4347     "ActiveSat1"
    29-Apr-2025 16:43:31     -1900.1     -3352.7      2011.9     4347.3     "ActiveSat1"
    29-Apr-2025 16:43:41     -1904.9     -3376.1      1968.5     4347.6     "ActiveSat1"
    29-Apr-2025 16:42:11     -1852.8     -3150.8      2348.7     4344.8     "ActiveSat1"
    29-Apr-2025 16:42:21     -1859.6     -3177.5      2307.7     4345.1     "ActiveSat1"
    29-Apr-2025 16:42:31     -1866.1     -3203.8      2266.3     4345.4     "ActiveSat1"
    29-Apr-2025 16:42:41     -1872.4     -3229.7      2224.6     4345.8     "ActiveSat1"
    29-Apr-2025 16:42:51     -1878.4     -3255.1      2182.7     4346.1     "ActiveSat1"
    29-Apr-2025 16:43:01     -1884.2     -3280.2      2140.4     4346.4     "ActiveSat1"
    29-Apr-2025 16:43:11     -1889.7     -3304.8      2097.8     4346.7     "ActiveSat1"
    29-Apr-2025 16:43:21       -1895       -3329        2055       4347     "ActiveSat1"
    29-Apr-2025 16:43:31     -1900.1     -3352.7      2011.9     4347.3     "ActiveSat1"
    29-Apr-2025 16:43:41     -1904.9     -3376.1      1968.5     4347.6     "ActiveSat1"
    29-Apr-2025 16:43:51     -1909.5     -3398.9      1924.8     4347.9     "ActiveSat1"
    29-Apr-2025 16:42:21     -1859.6     -3177.5      2307.7     4345.1     "ActiveSat1"
    29-Apr-2025 16:42:31     -1866.1     -3203.8      2266.3     4345.4     "ActiveSat1"
    29-Apr-2025 16:42:41     -1872.4     -3229.7      2224.6     4345.8     "ActiveSat1"
    29-Apr-2025 16:42:51     -1878.4     -3255.1      2182.7     4346.1     "ActiveSat1"
    29-Apr-2025 16:43:01     -1884.2     -3280.2      2140.4     4346.4     "ActiveSat1"
    29-Apr-2025 16:43:11     -1889.7     -3304.8      2097.8     4346.7     "ActiveSat1"
    29-Apr-2025 16:43:21       -1895       -3329        2055       4347     "ActiveSat1"
    29-Apr-2025 16:43:31     -1900.1     -3352.7      2011.9     4347.3     "ActiveSat1"
    29-Apr-2025 16:43:41     -1904.9     -3376.1      1968.5     4347.6     "ActiveSat1"
    29-Apr-2025 16:43:51     -1909.5     -3398.9      1924.8     4347.9     "ActiveSat1"
    29-Apr-2025 16:44:01     -1913.8     -3421.4      1880.9     4348.2     "ActiveSat1"
    29-Apr-2025 16:42:31     -1866.1     -3203.8      2266.3     4345.4     "ActiveSat1"
    29-Apr-2025 16:42:41     -1872.4     -3229.7      2224.6     4345.8     "ActiveSat1"
    29-Apr-2025 16:42:51     -1878.4     -3255.1      2182.7     4346.1     "ActiveSat1"
    29-Apr-2025 16:43:01     -1884.2     -3280.2      2140.4     4346.4     "ActiveSat1"
    29-Apr-2025 16:43:11     -1889.7     -3304.8      2097.8     4346.7     "ActiveSat1"
    29-Apr-2025 16:43:21       -1895       -3329        2055       4347     "ActiveSat1"
    29-Apr-2025 16:43:31     -1900.1     -3352.7      2011.9     4347.3     "ActiveSat1"
    29-Apr-2025 16:43:41     -1904.9     -3376.1      1968.5     4347.6     "ActiveSat1"
    29-Apr-2025 16:43:51     -1909.5     -3398.9      1924.8     4347.9     "ActiveSat1"
    29-Apr-2025 16:44:01     -1913.8     -3421.4      1880.9     4348.2     "ActiveSat1"
    29-Apr-2025 16:44:11     -1917.8     -3443.4      1836.8     4348.4     "ActiveSat1"
    29-Apr-2025 16:42:41     -1872.4     -3229.7      2224.6     4345.8     "ActiveSat1"
    29-Apr-2025 16:42:51     -1878.4     -3255.1      2182.7     4346.1     "ActiveSat1"
    29-Apr-2025 16:43:01     -1884.2     -3280.2      2140.4     4346.4     "ActiveSat1"
    29-Apr-2025 16:43:11     -1889.7     -3304.8      2097.8     4346.7     "ActiveSat1"
    29-Apr-2025 16:43:21       -1895       -3329        2055       4347     "ActiveSat1"
    29-Apr-2025 16:43:31     -1900.1     -3352.7      2011.9     4347.3     "ActiveSat1"
    29-Apr-2025 16:43:41     -1904.9     -3376.1      1968.5     4347.6     "ActiveSat1"
    29-Apr-2025 16:43:51     -1909.5     -3398.9      1924.8     4347.9     "ActiveSat1"
    29-Apr-2025 16:44:01     -1913.8     -3421.4      1880.9     4348.2     "ActiveSat1"
    29-Apr-2025 16:44:11     -1917.8     -3443.4      1836.8     4348.4     "ActiveSat1"
    29-Apr-2025 16:44:21     -1921.6       -3465      1792.4     4348.7     "ActiveSat1"
    29-Apr-2025 16:42:51     -1878.4     -3255.1      2182.7     4346.1     "ActiveSat1"
    29-Apr-2025 16:43:01     -1884.2     -3280.2      2140.4     4346.4     "ActiveSat1"
    29-Apr-2025 16:43:11     -1889.7     -3304.8      2097.8     4346.7     "ActiveSat1"
    29-Apr-2025 16:43:21       -1895       -3329        2055       4347     "ActiveSat1"
    29-Apr-2025 16:43:31     -1900.1     -3352.7      2011.9     4347.3     "ActiveSat1"
    29-Apr-2025 16:43:41     -1904.9     -3376.1      1968.5     4347.6     "ActiveSat1"
    29-Apr-2025 16:43:51     -1909.5     -3398.9      1924.8     4347.9     "ActiveSat1"
    29-Apr-2025 16:44:01     -1913.8     -3421.4      1880.9     4348.2     "ActiveSat1"
    29-Apr-2025 16:44:11     -1917.8     -3443.4      1836.8     4348.4     "ActiveSat1"
    29-Apr-2025 16:44:21     -1921.6       -3465      1792.4     4348.7     "ActiveSat1"
    29-Apr-2025 16:44:31     -1925.2     -3486.1      1747.7       4349     "ActiveSat1"
    29-Apr-2025 16:43:01     -1884.2     -3280.2      2140.4     4346.4     "ActiveSat1"
    29-Apr-2025 16:43:11     -1889.7     -3304.8      2097.8     4346.7     "ActiveSat1"
    29-Apr-2025 16:43:21       -1895       -3329        2055       4347     "ActiveSat1"
    29-Apr-2025 16:43:31     -1900.1     -3352.7      2011.9     4347.3     "ActiveSat1"
    29-Apr-2025 16:43:41     -1904.9     -3376.1      1968.5     4347.6     "ActiveSat1"
    29-Apr-2025 16:43:51     -1909.5     -3398.9      1924.8     4347.9     "ActiveSat1"
    29-Apr-2025 16:44:01     -1913.8     -3421.4      1880.9     4348.2     "ActiveSat1"
    29-Apr-2025 16:44:11     -1917.8     -3443.4      1836.8     4348.4     "ActiveSat1"
    29-Apr-2025 16:44:21     -1921.6       -3465      1792.4     4348.7     "ActiveSat1"
    29-Apr-2025 16:44:31     -1925.2     -3486.1      1747.7       4349     "ActiveSat1"
    29-Apr-2025 16:44:41     -1928.5     -3506.7      1702.8     4349.3     "ActiveSat1"
    29-Apr-2025 16:43:11     -1889.7     -3304.8      2097.8     4346.7     "ActiveSat1"
    29-Apr-2025 16:43:21       -1895       -3329        2055       4347     "ActiveSat1"
    29-Apr-2025 16:43:31     -1900.1     -3352.7      2011.9     4347.3     "ActiveSat1"
    29-Apr-2025 16:43:41     -1904.9     -3376.1      1968.5     4347.6     "ActiveSat1"
    29-Apr-2025 16:43:51     -1909.5     -3398.9      1924.8     4347.9     "ActiveSat1"
    29-Apr-2025 16:44:01     -1913.8     -3421.4      1880.9     4348.2     "ActiveSat1"
    29-Apr-2025 16:44:11     -1917.8     -3443.4      1836.8     4348.4     "ActiveSat1"
    29-Apr-2025 16:44:21     -1921.6       -3465      1792.4     4348.7     "ActiveSat1"
    29-Apr-2025 16:44:31     -1925.2     -3486.1      1747.7       4349     "ActiveSat1"
    29-Apr-2025 16:44:41     -1928.5     -3506.7      1702.8     4349.3     "ActiveSat1"
    29-Apr-2025 16:44:51     -1931.6     -3526.9      1657.7     4349.5     "ActiveSat1"
    29-Apr-2025 16:43:21       -1895       -3329        2055       4347     "ActiveSat1"
    29-Apr-2025 16:43:31     -1900.1     -3352.7      2011.9     4347.3     "ActiveSat1"
    29-Apr-2025 16:43:41     -1904.9     -3376.1      1968.5     4347.6     "ActiveSat1"
    29-Apr-2025 16:43:51     -1909.5     -3398.9      1924.8     4347.9     "ActiveSat1"
    29-Apr-2025 16:44:01     -1913.8     -3421.4      1880.9     4348.2     "ActiveSat1"
    29-Apr-2025 16:44:11     -1917.8     -3443.4      1836.8     4348.4     "ActiveSat1"
    29-Apr-2025 16:44:21     -1921.6       -3465      1792.4     4348.7     "ActiveSat1"
    29-Apr-2025 16:44:31     -1925.2     -3486.1      1747.7       4349     "ActiveSat1"
    29-Apr-2025 16:44:41     -1928.5     -3506.7      1702.8     4349.3     "ActiveSat1"
    29-Apr-2025 16:44:51     -1931.6     -3526.9      1657.7     4349.5     "ActiveSat1"
    29-Apr-2025 16:45:01     -1934.4     -3546.7      1612.4     4349.8     "ActiveSat1"
    29-Apr-2025 16:43:31     -1900.1     -3352.7      2011.9     4347.3     "ActiveSat1"
    29-Apr-2025 16:43:41     -1904.9     -3376.1      1968.5     4347.6     "ActiveSat1"
    29-Apr-2025 16:43:51     -1909.5     -3398.9      1924.8     4347.9     "ActiveSat1"
    29-Apr-2025 16:44:01     -1913.8     -3421.4      1880.9     4348.2     "ActiveSat1"
    29-Apr-2025 16:44:11     -1917.8     -3443.4      1836.8     4348.4     "ActiveSat1"
    29-Apr-2025 16:44:21     -1921.6       -3465      1792.4     4348.7     "ActiveSat1"
    29-Apr-2025 16:44:31     -1925.2     -3486.1      1747.7       4349     "ActiveSat1"
    29-Apr-2025 16:44:41     -1928.5     -3506.7      1702.8     4349.3     "ActiveSat1"
    29-Apr-2025 16:44:51     -1931.6     -3526.9      1657.7     4349.5     "ActiveSat1"
    29-Apr-2025 16:45:01     -1934.4     -3546.7      1612.4     4349.8     "ActiveSat1"
    29-Apr-2025 16:45:11     -1936.9       -3566      1566.8       4350     "ActiveSat1"
    29-Apr-2025 16:43:41     -1904.9     -3376.1      1968.5     4347.6     "ActiveSat1"
    29-Apr-2025 16:43:51     -1909.5     -3398.9      1924.8     4347.9     "ActiveSat1"
    29-Apr-2025 16:44:01     -1913.8     -3421.4      1880.9     4348.2     "ActiveSat1"
    29-Apr-2025 16:44:11     -1917.8     -3443.4      1836.8     4348.4     "ActiveSat1"
    29-Apr-2025 16:44:21     -1921.6       -3465      1792.4     4348.7     "ActiveSat1"
    29-Apr-2025 16:44:31     -1925.2     -3486.1      1747.7       4349     "ActiveSat1"
    29-Apr-2025 16:44:41     -1928.5     -3506.7      1702.8     4349.3     "ActiveSat1"
    29-Apr-2025 16:44:51     -1931.6     -3526.9      1657.7     4349.5     "ActiveSat1"
    29-Apr-2025 16:45:01     -1934.4     -3546.7      1612.4     4349.8     "ActiveSat1"
    29-Apr-2025 16:45:11     -1936.9       -3566      1566.8       4350     "ActiveSat1"
    29-Apr-2025 16:45:21     -1939.2     -3584.8        1521     4350.3     "ActiveSat1"
    29-Apr-2025 16:43:51     -1909.5     -3398.9      1924.8     4347.9     "ActiveSat1"
    29-Apr-2025 16:44:01     -1913.8     -3421.4      1880.9     4348.2     "ActiveSat1"
    29-Apr-2025 16:44:11     -1917.8     -3443.4      1836.8     4348.4     "ActiveSat1"
    29-Apr-2025 16:44:21     -1921.6       -3465      1792.4     4348.7     "ActiveSat1"
    29-Apr-2025 16:44:31     -1925.2     -3486.1      1747.7       4349     "ActiveSat1"
    29-Apr-2025 16:44:41     -1928.5     -3506.7      1702.8     4349.3     "ActiveSat1"
    29-Apr-2025 16:44:51     -1931.6     -3526.9      1657.7     4349.5     "ActiveSat1"
    29-Apr-2025 16:45:01     -1934.4     -3546.7      1612.4     4349.8     "ActiveSat1"
    29-Apr-2025 16:45:11     -1936.9       -3566      1566.8       4350     "ActiveSat1"
    29-Apr-2025 16:45:21     -1939.2     -3584.8        1521     4350.3     "ActiveSat1"
    29-Apr-2025 16:45:31     -1941.3     -3603.2        1475     4350.5     "ActiveSat1"
    29-Apr-2025 16:44:01     -1913.8     -3421.4      1880.9     4348.2     "ActiveSat1"
    29-Apr-2025 16:44:11     -1917.8     -3443.4      1836.8     4348.4     "ActiveSat1"
    29-Apr-2025 16:44:21     -1921.6       -3465      1792.4     4348.7     "ActiveSat1"
    29-Apr-2025 16:44:31     -1925.2     -3486.1      1747.7       4349     "ActiveSat1"
    29-Apr-2025 16:44:41     -1928.5     -3506.7      1702.8     4349.3     "ActiveSat1"
    29-Apr-2025 16:44:51     -1931.6     -3526.9      1657.7     4349.5     "ActiveSat1"
    29-Apr-2025 16:45:01     -1934.4     -3546.7      1612.4     4349.8     "ActiveSat1"
    29-Apr-2025 16:45:11     -1936.9       -3566      1566.8       4350     "ActiveSat1"
    29-Apr-2025 16:45:21     -1939.2     -3584.8        1521     4350.3     "ActiveSat1"
    29-Apr-2025 16:45:31     -1941.3     -3603.2        1475     4350.5     "ActiveSat1"
    29-Apr-2025 16:45:41     -1943.1       -3621      1428.8     4350.8     "ActiveSat1"
    29-Apr-2025 16:44:11     -1917.8     -3443.4      1836.8     4348.4     "ActiveSat1"
    29-Apr-2025 16:44:21     -1921.6       -3465      1792.4     4348.7     "ActiveSat1"
    29-Apr-2025 16:44:31     -1925.2     -3486.1      1747.7       4349     "ActiveSat1"
    29-Apr-2025 16:44:41     -1928.5     -3506.7      1702.8     4349.3     "ActiveSat1"
    29-Apr-2025 16:44:51     -1931.6     -3526.9      1657.7     4349.5     "ActiveSat1"
    29-Apr-2025 16:45:01     -1934.4     -3546.7      1612.4     4349.8     "ActiveSat1"
    29-Apr-2025 16:45:11     -1936.9       -3566      1566.8       4350     "ActiveSat1"
    29-Apr-2025 16:45:21     -1939.2     -3584.8        1521     4350.3     "ActiveSat1"
    29-Apr-2025 16:45:31     -1941.3     -3603.2        1475     4350.5     "ActiveSat1"
    29-Apr-2025 16:45:41     -1943.1       -3621      1428.8     4350.8     "ActiveSat1"
    29-Apr-2025 16:45:51     -1944.6     -3638.5      1382.5       4351     "ActiveSat1"
    29-Apr-2025 16:44:21     -1921.6       -3465      1792.4     4348.7     "ActiveSat1"
    29-Apr-2025 16:44:31     -1925.2     -3486.1      1747.7       4349     "ActiveSat1"
    29-Apr-2025 16:44:41     -1928.5     -3506.7      1702.8     4349.3     "ActiveSat1"
    29-Apr-2025 16:44:51     -1931.6     -3526.9      1657.7     4349.5     "ActiveSat1"
    29-Apr-2025 16:45:01     -1934.4     -3546.7      1612.4     4349.8     "ActiveSat1"
    29-Apr-2025 16:45:11     -1936.9       -3566      1566.8       4350     "ActiveSat1"
    29-Apr-2025 16:45:21     -1939.2     -3584.8        1521     4350.3     "ActiveSat1"
    29-Apr-2025 16:45:31     -1941.3     -3603.2        1475     4350.5     "ActiveSat1"
    29-Apr-2025 16:45:41     -1943.1       -3621      1428.8     4350.8     "ActiveSat1"
    29-Apr-2025 16:45:51     -1944.6     -3638.5      1382.5       4351     "ActiveSat1"
    29-Apr-2025 16:46:01     -1945.9     -3655.4      1335.9     4351.2     "ActiveSat1"
    29-Apr-2025 16:44:31     -1925.2     -3486.1      1747.7       4349     "ActiveSat1"
    29-Apr-2025 16:44:41     -1928.5     -3506.7      1702.8     4349.3     "ActiveSat1"
    29-Apr-2025 16:44:51     -1931.6     -3526.9      1657.7     4349.5     "ActiveSat1"
    29-Apr-2025 16:45:01     -1934.4     -3546.7      1612.4     4349.8     "ActiveSat1"
    29-Apr-2025 16:45:11     -1936.9       -3566      1566.8       4350     "ActiveSat1"
    29-Apr-2025 16:45:21     -1939.2     -3584.8        1521     4350.3     "ActiveSat1"
    29-Apr-2025 16:45:31     -1941.3     -3603.2        1475     4350.5     "ActiveSat1"
    29-Apr-2025 16:45:41     -1943.1       -3621      1428.8     4350.8     "ActiveSat1"
    29-Apr-2025 16:45:51     -1944.6     -3638.5      1382.5       4351     "ActiveSat1"
    29-Apr-2025 16:46:01     -1945.9     -3655.4      1335.9     4351.2     "ActiveSat1"
    29-Apr-2025 16:46:11     -1946.9     -3671.9      1289.2     4351.5     "ActiveSat1"
    29-Apr-2025 16:44:41     -1928.5     -3506.7      1702.8     4349.3     "ActiveSat1"
    29-Apr-2025 16:44:51     -1931.6     -3526.9      1657.7     4349.5     "ActiveSat1"
    29-Apr-2025 16:45:01     -1934.4     -3546.7      1612.4     4349.8     "ActiveSat1"
    29-Apr-2025 16:45:11     -1936.9       -3566      1566.8       4350     "ActiveSat1"
    29-Apr-2025 16:45:21     -1939.2     -3584.8        1521     4350.3     "ActiveSat1"
    29-Apr-2025 16:45:31     -1941.3     -3603.2        1475     4350.5     "ActiveSat1"
    29-Apr-2025 16:45:41     -1943.1       -3621      1428.8     4350.8     "ActiveSat1"
    29-Apr-2025 16:45:51     -1944.6     -3638.5      1382.5       4351     "ActiveSat1"
    29-Apr-2025 16:46:01     -1945.9     -3655.4      1335.9     4351.2     "ActiveSat1"
    29-Apr-2025 16:46:11     -1946.9     -3671.9      1289.2     4351.5     "ActiveSat1"
    29-Apr-2025 16:46:21     -1947.7     -3687.9      1242.2     4351.7     "ActiveSat1"
    29-Apr-2025 16:44:51     -1931.6     -3526.9      1657.7     4349.5     "ActiveSat1"
    29-Apr-2025 16:45:01     -1934.4     -3546.7      1612.4     4349.8     "ActiveSat1"
    29-Apr-2025 16:45:11     -1936.9       -3566      1566.8       4350     "ActiveSat1"
    29-Apr-2025 16:45:21     -1939.2     -3584.8        1521     4350.3     "ActiveSat1"
    29-Apr-2025 16:45:31     -1941.3     -3603.2        1475     4350.5     "ActiveSat1"
    29-Apr-2025 16:45:41     -1943.1       -3621      1428.8     4350.8     "ActiveSat1"
    29-Apr-2025 16:45:51     -1944.6     -3638.5      1382.5       4351     "ActiveSat1"
    29-Apr-2025 16:46:01     -1945.9     -3655.4      1335.9     4351.2     "ActiveSat1"
    29-Apr-2025 16:46:11     -1946.9     -3671.9      1289.2     4351.5     "ActiveSat1"
    29-Apr-2025 16:46:21     -1947.7     -3687.9      1242.2     4351.7     "ActiveSat1"
    29-Apr-2025 16:46:31     -1948.2     -3703.4      1195.1     4351.9     "ActiveSat1"
    29-Apr-2025 16:45:01     -1934.4     -3546.7      1612.4     4349.8     "ActiveSat1"
    29-Apr-2025 16:45:11     -1936.9       -3566      1566.8       4350     "ActiveSat1"
    29-Apr-2025 16:45:21     -1939.2     -3584.8        1521     4350.3     "ActiveSat1"
    29-Apr-2025 16:45:31     -1941.3     -3603.2        1475     4350.5     "ActiveSat1"
    29-Apr-2025 16:45:41     -1943.1       -3621      1428.8     4350.8     "ActiveSat1"
    29-Apr-2025 16:45:51     -1944.6     -3638.5      1382.5       4351     "ActiveSat1"
    29-Apr-2025 16:46:01     -1945.9     -3655.4      1335.9     4351.2     "ActiveSat1"
    29-Apr-2025 16:46:11     -1946.9     -3671.9      1289.2     4351.5     "ActiveSat1"
    29-Apr-2025 16:46:21     -1947.7     -3687.9      1242.2     4351.7     "ActiveSat1"
    29-Apr-2025 16:46:31     -1948.2     -3703.4      1195.1     4351.9     "ActiveSat1"
    29-Apr-2025 16:46:41     -1948.5     -3718.4      1147.9     4352.1     "ActiveSat1"
    29-Apr-2025 16:45:11     -1936.9       -3566      1566.8       4350     "ActiveSat1"
    29-Apr-2025 16:45:21     -1939.2     -3584.8        1521     4350.3     "ActiveSat1"
    29-Apr-2025 16:45:31     -1941.3     -3603.2        1475     4350.5     "ActiveSat1"
    29-Apr-2025 16:45:41     -1943.1       -3621      1428.8     4350.8     "ActiveSat1"
    29-Apr-2025 16:45:51     -1944.6     -3638.5      1382.5       4351     "ActiveSat1"
    29-Apr-2025 16:46:01     -1945.9     -3655.4      1335.9     4351.2     "ActiveSat1"
    29-Apr-2025 16:46:11     -1946.9     -3671.9      1289.2     4351.5     "ActiveSat1"
    29-Apr-2025 16:46:21     -1947.7     -3687.9      1242.2     4351.7     "ActiveSat1"
    29-Apr-2025 16:46:31     -1948.2     -3703.4      1195.1     4351.9     "ActiveSat1"
    29-Apr-2025 16:46:41     -1948.5     -3718.4      1147.9     4352.1     "ActiveSat1"
    29-Apr-2025 16:46:51     -1948.5       -3733      1100.5     4352.3     "ActiveSat1"
    29-Apr-2025 16:45:21     -1939.2     -3584.8        1521     4350.3     "ActiveSat1"
    29-Apr-2025 16:45:31     -1941.3     -3603.2        1475     4350.5     "ActiveSat1"
    29-Apr-2025 16:45:41     -1943.1       -3621      1428.8     4350.8     "ActiveSat1"
    29-Apr-2025 16:45:51     -1944.6     -3638.5      1382.5       4351     "ActiveSat1"
    29-Apr-2025 16:46:01     -1945.9     -3655.4      1335.9     4351.2     "ActiveSat1"
    29-Apr-2025 16:46:11     -1946.9     -3671.9      1289.2     4351.5     "ActiveSat1"
    29-Apr-2025 16:46:21     -1947.7     -3687.9      1242.2     4351.7     "ActiveSat1"
    29-Apr-2025 16:46:31     -1948.2     -3703.4      1195.1     4351.9     "ActiveSat1"
    29-Apr-2025 16:46:41     -1948.5     -3718.4      1147.9     4352.1     "ActiveSat1"
    29-Apr-2025 16:46:51     -1948.5       -3733      1100.5     4352.3     "ActiveSat1"
    29-Apr-2025 16:47:01     -1948.3       -3747      1052.9     4352.5     "ActiveSat1"
    29-Apr-2025 16:45:31     -1941.3     -3603.2        1475     4350.5     "ActiveSat1"
    29-Apr-2025 16:45:41     -1943.1       -3621      1428.8     4350.8     "ActiveSat1"
    29-Apr-2025 16:45:51     -1944.6     -3638.5      1382.5       4351     "ActiveSat1"
